Nama Pu,Alamat Pu,Kota Pu,Prov Pu,Kode Pos Pu,Nama Jenis Produk,Merek Dagang,Jml Produk,No Daftar,Tgl Daftar,No Sert,Tgl Sert,Tgl Valid,Nama Produk
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Summer Barz Frozen Berry (Es Rasa Stroberi Dengan Potongan Buah Stroberi)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Fantasy Leci (Es Rasa Leci)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Concerto Sundae Vanilla Latte (Es Krim Rasa Vanila Dan Kopi Dengan Saus Kopi)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Frozen (Es Susu Rasa cotton Candy)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Concerto Midi Strawberry Choco Chunk (Es Krim Cone Rasa Stroberi dengan Potongan Cokelat)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Fantasy Susu Coklat (Es Susu Cokelat)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Luve Vanilla Brownies Strawberry Sauce (Es Rasa Vanila Dengan Potongan Kue Brownies Dan Saus Stroberi)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Hula Hula Taro (Es Krim Rasa Taro Dengan Kelapa muda Dan Ubi Ungu)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Strawberry Cheese Cake (Es Krim Rasa Keju Dengan Potongan Buah Stroberi Dan Kue Keju)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Fantasy Stroberi Nanas (Es Stik Rasa Stroberi Dan Nanas)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Fantasy Jeruk (Es Stik Rasa Jeruk)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Mochi Vanilla Chunk (Es Susu Rasa Vanila dengan Potongan Cokelat)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Mochi Chocolate Cookies (Es Susu Cokelat Dengan Potongan Kue Kukis)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Mochi Durian (Es Susu Rasa Durian Dengan Durian)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Orange Plus (Es Stik Rasa Jeruk)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Tiramisu (Es Krim Rasa Tiramisu Dengan Saus Dan Kukis)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Royal Choco Brownies (Es Krim Cokelat Dengan Potongan Kue Brownies Dan Saus Cokelat)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Luve Almond Milk Tea (Es Almond Rasa Teh Dengan Potongan Mochi)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Luve Choco Almond Milk (Es Almond Cokelat Dengan Potongan Cokelat)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Happy Cow Milky Tutti Fruity (Es Susu Rasa Tutti Frutti)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Go Mango (Es Stik Rasa Mangga)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Concerto Midi Tiramisu (Es Krim Cone Rasa Tiramisu Dengan Potongan Cokelat)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Mini Concerto Tiramisu (Es Krim Cone Rasa Tiramisu Dengan Pelapis Cokelat)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00","Campina - Banana Split (Es Krim Rasa Pisang, Cokelat Dan Vanila Dengan Mochi Pisang) - Kemasan 350 ml, 700 ml"
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - My Cup Choco Mix (Es Krim Rasa Cokelat Mix)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Sundae White Coffee (Es Krim Rasa Kopi Dengan Saus kopi Dan Taburan Kacang)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Summer Barz Dragon Berry (Es Stik Buah Naga dengan Buah Blueberry)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Tropicana Krez Krez (Es Krim Rasa Vanila Dengan Lapis Cokelat Dan Biskuit)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Choco Fudge (Es Krim Rasa Vanila Dengan Saus Cokelat)
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Sugar Cone Pink
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Sugar Cone Original
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Sugar Cone Chocolate
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Mini Sugar Cone Pink
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Mini Sugar Cone Chocolate
PT Campina Ice Cream Industry Tbk.,"Jl. Rungkut Industri II No. 15-17, Kel. Tenggilis Mejoyo, Kec. Tenggilis Mejoyo",Kota Surabaya,Jawa Timur,60292,"Es, Es Krim, dan Bahan Pendukungnya",Campina,77,SH2021-1-001360,"21 May, 2021, 00:00",ID00410000110140521,"13 August, 2021, 00:00","13 August, 2025, 00:00",Campina - Mini Sugar Cone Original
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Ayam Goreng Mentega
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Ayam Goreng Pandan 22
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Ayam Katsu
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Ayam Kungpao
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Ayam Lodho Tulung Agung
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Ayam Pindang Kuning
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Bakso Lohoan
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Bakwan Jagung Kriuk
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Brownis Cokelat
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Bubur Ketan Hitam
PT. Ketabangkali Pangan Jaya,Jl. Ketabang Kali No. 2 Kel. Ketabang Kec. Genteng,Kota Surabaya,Jawa Timur,60272,Katering,,62,35-3-0920-1089,"22 September, 2020, 00:00",ID35320000082260920,"4 March, 2021, 00:00","4 March, 2025, 00:00", Bubur Mutiara
RACHMAWATI BASUKI,Jl. Sukolilo Lor No. 36 Kenjeran,Kota Surabaya,Jawa Timur,60122,Makanan Ringan,Canoi,5,SH2021-1-015810,"25 November, 2021, 00:00",ID35110000184871121,"25 January, 2022, 00:00","25 January, 2026, 00:00",Kerupuk Keju Kribo - Canoi 
RACHMAWATI BASUKI,Jl. Sukolilo Lor No. 36 Kenjeran,Kota Surabaya,Jawa Timur,60122,Makanan Ringan,Canoi,5,SH2021-1-015810,"25 November, 2021, 00:00",ID35110000184871121,"25 January, 2022, 00:00","25 January, 2026, 00:00",Kerupuk Kepiting - Canoi 
RACHMAWATI BASUKI,Jl. Sukolilo Lor No. 36 Kenjeran,Kota Surabaya,Jawa Timur,60122,Makanan Ringan,Canoi,5,SH2021-1-015810,"25 November, 2021, 00:00",ID35110000184871121,"25 January, 2022, 00:00","25 January, 2026, 00:00",Kerupuk Baso Ikan - Canoi 
RACHMAWATI BASUKI,Jl. Sukolilo Lor No. 36 Kenjeran,Kota Surabaya,Jawa Timur,60122,Makanan Ringan,Canoi,5,SH2021-1-015810,"25 November, 2021, 00:00",ID35110000184871121,"25 January, 2022, 00:00","25 January, 2026, 00:00",Kerupuk Kentang - Canoi 
RACHMAWATI BASUKI,Jl. Sukolilo Lor No. 36 Kenjeran,Kota Surabaya,Jawa Timur,60122,Makanan Ringan,Canoi,5,SH2021-1-015810,"25 November, 2021, 00:00",ID35110000184871121,"25 January, 2022, 00:00","25 January, 2026, 00:00",Kerupuk Sokker  Ikan Cukule - Canoi 
PT. ASAHAN PANGAN SEJAHTERA,JALAN NAMBANGAN NO.32 TANAH KALI KEDINDING KENJERAN,KOTA SURABAYA,JAWA TIMUR,60129,Roti dan Kue,"Cap Bali
Putra Bali",2,SH2021-1-014594,"11 November, 2021, 00:00",ID35210000247481121,"30 December, 2021, 00:00","30 December, 2025, 00:00",Pia Cap Bali Rasa Kacang Hijau
PT. ASAHAN PANGAN SEJAHTERA,JALAN NAMBANGAN NO.32 TANAH KALI KEDINDING KENJERAN,KOTA SURABAYA,JAWA TIMUR,60129,Roti dan Kue,"Cap Bali
Putra Bali",2,SH2021-1-014594,"11 November, 2021, 00:00",ID35210000247481121,"30 December, 2021, 00:00","30 December, 2025, 00:00",Kue Potong Pia Putra Bali Rasa Coklat Kacang Panggang
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Ekaliptus Cap Gajah
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Telon Plus Cap Gajah
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Salicyl SP Cap Gajah (Botol Kaca 50 ml)
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Telon Cap Gajah (Botol Plastik)
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Telon Cap Gajah (Botol Kaca)
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Kayu Putih Spray Cap Gajah
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Kayu Putih Cap Gajah (Botol Plastik)
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Kayu Putih Cap Gajah (Botol Kaca)
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Angin Aroma Therapy Green Tea Cap Gajah
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Angin Aroma Therapy Cap Gajah
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Obat Sakit Gigi Cap Gajah
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Menthol Cone Cap Gajah
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Angin Cap Gajah
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Kamfer Spiritus Cap Gajah
PT. USAHA SEKAWAN FARMASI INDONESIA,Jl. Kedung Cowek 345 Tanah Kali Kedinding Kenjeran,Kota Surabaya,Jawa Timur,60129,Jamu dan Obat Tradisional,Cap Gajah,26,SH2021-1-004159,"28 August, 2021, 00:00",ID00310000171320821,"4 November, 2021, 00:00","4 November, 2025, 00:00",Minyak Slada Cap Gajah
